ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5016309,F,Y,Y,0,70923.6,State servant,Secondary / secondary special,Single / not married,House / apartment,-17321,-9913,1,0,1,0,Core staff,1.0
5016310,F,Y,Y,1,63044.5,Working,Secondary / secondary special,Married,Municipal apartment,-9015,-872,1,0,1,0,Drivers,3.0
5016311,F,N,Y,0,63817.5,Pensioner,Secondary / secondary special,Married,House / apartment,-19003,365243,1,1,0,0,Sales staff,2.0
5016312,M,N,Y,0,28792.3,Pensioner,Secondary / secondary special,Married,House / apartment,-9653,365243,1,0,0,0,Cleaning staff,2.0
5016313,M,N,Y,1,105341.6,Pensioner,Secondary / secondary special,Married,House / apartment,-11851,365243,1,0,1,0,Accountants,3.0
5016314,F,N,Y,0,110861.0,Commercial associate,Higher education,Married,House / apartment,-23997,-9454,1,1,1,0,Cleaning staff,2.0
5016315,F,Y,Y,0,303216.8,Working,Higher education,Married,With parents,-10719,-3183,1,0,1,0,Private service staff,2.0
5016316,M,Y,N,2,125890.8,Working,Higher education,Married,With parents,-23433,-13840,1,1,0,0,Laborers,4.0
5016317,M,Y,Y,0,77011.1,Working,Secondary / secondary special,Married,Office apartment,-15174,-8942,1,0,1,0,nan,1.0
5016318,F,N,N,0,54157.0,Working,Secondary / secondary special,Married,House / apartment,-7561,-694,1,0,1,0,Managers,2.0
5016319,M,N,N,1,94076.3,Commercial associate,Higher education,Single / not married,House / apartment,-14340,-498,1,0,0,0,IT staff,3.0
5016320,M,Y,Y,1,123545.1,Commercial associate,Higher education,Married,Municipal apartment,-13522,-4392,1,0,1,1,Private service staff,3.0
5016321,F,N,N,0,76751.3,Working,Higher education,Married,Rented apartment,-17696,-5836,1,0,0,0,Drivers,2.0
5016322,F,Y,N,1,101773.8,Commercial associate,Secondary / secondary special,Widow,Rented apartment,-11730,-10273,1,0,0,0,HR staff,3.0
5016323,F,N,Y,0,254912.9,Working,Secondary / secondary special,Civil marriage,House / apartment,-8195,-3024,1,0,1,0,Secretaries,2.0
5016324,M,N,Y,1,81466.3,Working,Incomplete higher,Separated,House / apartment,-14211,-10886,1,0,1,0,Secretaries,2.0
5016325,F,Y,Y,2,38430.7,Working,Higher education,Married,House / apartment,-10942,-3525,1,0,1,0,Accountants,4.0
5016326,F,N,N,2,152778.3,Commercial associate,Secondary / secondary special,Married,House / apartment,-16439,-12388,1,0,0,0,Cooking staff,3.0
5016327,F,N,Y,1,115515.6,Pensioner,Secondary / secondary special,Married,House / apartment,-12458,365243,1,0,1,1,Private service staff,3.0
5016328,F,N,Y,0,42003.3,Working,Secondary / secondary special,Married,Rented apartment,-13376,-9519,1,0,0,0,Medicine staff,1.0
5016329,M,N,N,0,122249.8,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7821,365243,1,0,0,0,Medicine staff,1.0
5016330,M,Y,Y,0,59938.1,Working,Secondary / secondary special,Married,House / apartment,-18640,-13849,1,0,0,1,IT staff,1.0
5016331,M,N,N,0,123088.8,State servant,Secondary / secondary special,Married,House / apartment,-14218,-560,1,0,0,0,nan,2.0
5016332,M,N,Y,0,256179.0,State servant,Lower secondary,Civil marriage,House / apartment,-21542,-7340,1,0,0,0,Cleaning staff,2.0
5016333,F,Y,N,3,90356.2,Commercial associate,Higher education,Single / not married,House / apartment,-12410,-5736,1,1,0,0,nan,5.0
5016334,F,Y,Y,2,169674.2,Working,Higher education,Civil marriage,House / apartment,-14805,-6313,1,1,0,0,HR staff,4.0
5016335,F,N,Y,0,53410.2,Working,Higher education,Separated,House / apartment,-15498,-6976,1,0,1,1,Cleaning staff,2.0
5016336,F,Y,Y,1,46179.5,Working,Secondary / secondary special,Single / not married,House / apartment,-21131,-8769,1,0,0,0,Waiters/barmen staff,3.0
5016337,M,N,N,1,270678.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8170,-786,1,0,0,0,Core staff,3.0
5016338,M,N,Y,0,115140.4,Working,Secondary / secondary special,Married,House / apartment,-9079,-5391,1,0,0,0,Secretaries,2.0
5016339,M,N,N,0,135718.1,Working,Higher education,Married,House / apartment,-8192,-6569,1,0,1,0,High skill tech staff,2.0
5016340,M,N,N,0,175608.3,Working,Incomplete higher,Married,House / apartment,-10488,-5293,1,0,0,0,nan,2.0
5016341,M,Y,N,0,75818.1,Working,Secondary / secondary special,Single / not married,Municipal apartment,-23469,-13337,1,0,1,0,Waiters/barmen staff,2.0
5016342,F,Y,Y,1,149127.7,Working,Secondary / secondary special,Married,House / apartment,-23837,-3321,1,0,0,0,Secretaries,2.0
5016343,F,N,N,4,138243.5,Working,Secondary / secondary special,Civil marriage,House / apartment,-19945,-12489,1,0,0,0,nan,5.0
5016344,M,N,N,0,51668.2,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-7309,-13060,1,0,0,0,Realty agents,2.0
5016345,M,N,Y,1,210342.5,Working,Secondary / secondary special,Married,House / apartment,-14796,-1353,1,0,0,1,Cooking staff,2.0
5016346,F,N,N,0,189743.8,Commercial associate,Incomplete higher,Married,House / apartment,-10639,-9153,1,0,0,0,HR staff,1.0
5016347,M,Y,N,2,51955.4,Commercial associate,Secondary / secondary special,Married,With parents,-18592,-1496,1,1,1,0,nan,4.0
5016348,F,Y,N,2,109113.4,Working,Academic degree,Married,House / apartment,-13464,-1467,1,0,0,0,nan,4.0
5016349,F,N,Y,0,87944.4,Working,Secondary / secondary special,Married,House / apartment,-14765,-7213,1,0,0,0,High skill tech staff,2.0
5016350,F,N,N,2,200617.2,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9167,-3949,1,1,0,1,Private service staff,4.0
5016351,M,Y,Y,0,48761.4,State servant,Secondary / secondary special,Married,House / apartment,-20189,-6798,1,0,0,1,HR staff,2.0
5016352,F,Y,Y,0,597917.2,Working,Higher education,Married,Municipal apartment,-15071,-625,1,0,0,0,nan,1.0
5016353,F,Y,Y,1,90468.6,Working,Secondary / secondary special,Married,House / apartment,-7978,-13350,1,0,0,0,Core staff,3.0
5016354,F,Y,Y,0,142803.2,Commercial associate,Higher education,Married,House / apartment,-22206,-154,1,1,0,0,HR staff,2.0
5016355,M,N,N,0,197550.4,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-9810,365243,1,0,0,0,Security staff,1.0
5016356,M,N,Y,1,89500.6,State servant,Higher education,Single / not married,House / apartment,-20766,-12363,1,0,1,0,IT staff,3.0
5016357,F,N,Y,0,93202.4,Working,Secondary / secondary special,Married,House / apartment,-25068,-13218,1,0,0,0,Realty agents,2.0
5016358,F,N,Y,0,76771.2,Working,Secondary / secondary special,Widow,House / apartment,-8294,-5884,1,0,1,0,Security staff,2.0
5016359,F,N,Y,0,63403.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22791,-13615,1,0,0,0,nan,2.0
5016360,F,N,N,0,113088.9,Working,Secondary / secondary special,Married,With parents,-23000,-11721,1,0,0,0,Medicine staff,1.0
5016361,F,Y,N,0,92260.1,Working,Secondary / secondary special,Married,House / apartment,-24023,-9459,1,0,0,1,Cooking staff,2.0
5016362,M,N,Y,0,76520.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-18848,-5956,1,0,0,0,HR staff,2.0
5016363,F,Y,N,2,78788.2,Commercial associate,Higher education,Married,With parents,-17210,-13151,1,0,1,0,High skill tech staff,4.0
5016364,F,Y,Y,2,131678.3,Commercial associate,Higher education,Single / not married,House / apartment,-18155,-663,1,0,1,0,HR staff,4.0
5016365,F,Y,N,0,66251.8,Working,Secondary / secondary special,Married,House / apartment,-12820,-1551,1,0,1,0,HR staff,2.0
5016366,F,N,N,0,87248.7,State servant,Academic degree,Civil marriage,House / apartment,-8692,-9687,1,0,1,0,Realty agents,2.0
5016367,M,Y,Y,1,154714.0,Working,Lower secondary,Married,House / apartment,-14556,-3424,1,0,0,0,Medicine staff,3.0
5016368,F,Y,N,3,111704.6,Working,Incomplete higher,Separated,With parents,-23654,-8140,1,0,0,0,Security staff,4.0
5016369,M,N,Y,0,58408.7,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18557,-1913,1,1,0,0,Private service staff,1.0
5016370,M,N,Y,2,97544.5,State servant,Secondary / secondary special,Married,House / apartment,-20035,-7016,1,0,0,0,Sales staff,4.0
5016371,F,N,N,0,122824.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-19772,-615,1,0,1,0,Medicine staff,1.0
5016372,M,N,N,3,161884.1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17402,-5233,1,0,0,0,Managers,5.0
5016373,F,Y,Y,0,67664.1,Working,Secondary / secondary special,Married,Municipal apartment,-12430,-8828,1,0,1,0,High skill tech staff,2.0
5016374,M,Y,N,3,74662.6,Working,Secondary / secondary special,Married,House / apartment,-11753,-14290,1,1,0,0,nan,4.0
5016375,M,N,N,0,69732.4,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10516,-5712,1,1,0,0,Core staff,1.0
5016376,F,N,Y,3,71484.8,Working,Secondary / secondary special,Widow,House / apartment,-14434,-458,1,0,0,0,Private service staff,4.0
5016377,F,N,Y,0,120873.8,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12374,-2509,1,0,1,0,Security staff,2.0
5016378,F,N,N,0,132885.7,Working,Higher education,Single / not married,With parents,-16592,-14097,1,0,1,1,Waiters/barmen staff,2.0
5016379,F,N,Y,2,166950.4,Working,Secondary / secondary special,Married,House / apartment,-9496,-660,1,0,0,0,nan,3.0
5016380,F,N,Y,1,94316.6,Working,Secondary / secondary special,Married,House / apartment,-19400,-5043,1,0,0,0,Security staff,2.0
5016381,M,Y,N,1,48890.5,Working,Secondary / secondary special,Single / not married,House / apartment,-13074,-1135,1,0,1,1,Cleaning staff,3.0
5016382,M,Y,N,0,137962.2,Working,Secondary / secondary special,Married,House / apartment,-24706,-9257,1,0,1,0,Sales staff,2.0
5016383,M,N,Y,1,106891.7,Working,Higher education,Married,House / apartment,-24361,-14572,1,0,1,0,nan,3.0
5016384,F,Y,N,3,101720.6,Working,Secondary / secondary special,Single / not married,House / apartment,-9798,-11220,1,0,0,0,Cooking staff,5.0
5016385,F,Y,Y,0,51963.6,Pensioner,Secondary / secondary special,Married,House / apartment,-14112,365243,1,0,0,0,Laborers,2.0
5016386,M,Y,Y,1,89507.9,Working,Higher education,Single / not married,House / apartment,-13198,-10623,1,0,0,0,Private service staff,3.0
5016387,F,Y,N,2,54348.5,Commercial associate,Secondary / secondary special,Married,House / apartment,-21046,-74,1,0,1,0,IT staff,4.0
5016388,F,Y,N,1,125615.7,Working,Secondary / secondary special,Married,House / apartment,-22311,-2681,1,0,0,0,Low-skill Laborers,2.0
5016389,M,Y,Y,2,79622.6,Commercial associate,Secondary / secondary special,Married,House / apartment,-10489,-9692,1,0,0,0,Low-skill Laborers,4.0
5016390,M,N,Y,2,76132.7,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12522,-4317,1,1,0,0,Laborers,4.0
5016391,F,N,N,1,45771.7,Commercial associate,Secondary / secondary special,Married,Rented apartment,-20070,-713,1,0,1,0,nan,3.0
5016392,F,N,Y,1,164974.8,Working,Secondary / secondary special,Separated,House / apartment,-24764,-3884,1,1,0,0,Cooking staff,3.0
5016393,F,N,Y,3,86744.1,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10200,-9646,1,0,1,0,Managers,5.0
5016394,M,Y,Y,2,103103.7,Working,Secondary / secondary special,Married,House / apartment,-19361,-11267,1,0,0,0,Sales staff,4.0
5016395,F,Y,N,2,68340.3,Commercial associate,Secondary / secondary special,Married,House / apartment,-12840,-7784,1,0,0,0,Waiters/barmen staff,3.0
5016396,M,Y,Y,0,43248.3,Working,Higher education,Married,House / apartment,-25066,-3418,1,0,1,1,Security staff,1.0
5016397,M,N,Y,0,75673.8,Working,Higher education,Married,House / apartment,-9350,-2999,1,0,0,0,Core staff,2.0
5016398,F,N,Y,1,81979.9,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16620,-6586,1,0,1,1,Core staff,2.0
5016399,M,Y,Y,1,114276.9,Working,Higher education,Single / not married,Municipal apartment,-24597,-8977,1,1,0,0,Security staff,3.0
5016400,F,Y,Y,0,82659.4,State servant,Secondary / secondary special,Separated,Rented apartment,-9789,-9334,1,1,0,0,HR staff,2.0
5016401,M,N,Y,0,68928.5,Working,Secondary / secondary special,Civil marriage,House / apartment,-15147,-7201,1,0,1,0,Managers,2.0
5016402,F,N,Y,0,46552.2,Student,Secondary / secondary special,Widow,With parents,-9835,-11192,1,1,1,0,Sales staff,2.0
5016403,F,N,N,1,101136.5,Working,Secondary / secondary special,Married,House / apartment,-18676,-5703,1,0,1,0,Security staff,3.0
5016404,M,Y,Y,2,66285.1,Working,Secondary / secondary special,Married,House / apartment,-24033,-12531,1,0,0,0,Private service staff,4.0
5016405,F,Y,Y,2,191071.6,Working,Secondary / secondary special,Married,House / apartment,-8355,-181,1,0,0,0,Cleaning staff,4.0
5016406,M,N,N,0,106412.0,Working,Secondary / secondary special,Married,House / apartment,-12745,-8210,1,1,0,0,Cleaning staff,2.0
5016407,F,N,N,0,130751.2,Working,Lower secondary,Married,House / apartment,-22550,-10288,1,0,1,0,nan,2.0
5016408,M,N,N,0,87169.1,Working,Secondary / secondary special,Single / not married,House / apartment,-24548,-10310,1,1,0,0,Cooking staff,2.0
5016409,M,N,Y,0,109167.7,Working,Secondary / secondary special,Single / not married,House / apartment,-15943,-7800,1,0,0,0,Laborers,1.0
5016410,M,N,Y,1,63236.8,Working,Incomplete higher,Married,House / apartment,-13262,-1776,1,0,1,0,Laborers,3.0
5016411,M,N,N,0,54769.6,Working,Secondary / secondary special,Separated,House / apartment,-19529,-12812,1,0,1,0,Cooking staff,1.0
5016412,F,Y,N,0,99465.4,Working,Secondary / secondary special,Married,House / apartment,-20751,-4486,1,0,1,0,nan,2.0
5016413,M,Y,Y,0,131294.2,Commercial associate,Incomplete higher,Married,With parents,-9378,-10410,1,0,0,0,Realty agents,2.0
5016414,M,N,Y,0,37312.9,Working,Secondary / secondary special,Married,With parents,-8978,-4092,1,1,0,1,Low-skill Laborers,2.0
5016415,M,Y,N,0,76914.4,State servant,Secondary / secondary special,Married,House / apartment,-21865,-2143,1,0,0,1,Waiters/barmen staff,1.0
5016416,M,N,Y,0,247969.5,Working,Higher education,Married,House / apartment,-8585,-10104,1,0,0,0,Managers,1.0
5016417,F,N,Y,0,125443.9,Commercial associate,Higher education,Separated,House / apartment,-18713,-2141,1,0,0,0,Accountants,2.0
5016418,F,N,Y,0,212952.2,Working,Secondary / secondary special,Single / not married,House / apartment,-17345,-6629,1,0,0,0,HR staff,2.0
5016419,M,N,N,0,71896.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-20519,-13882,1,1,0,0,Laborers,1.0
5016420,F,N,N,1,78515.2,Working,Secondary / secondary special,Married,House / apartment,-18438,-9658,1,0,0,0,Accountants,3.0
5016421,F,N,N,4,160070.0,State servant,Secondary / secondary special,Married,Office apartment,-12214,-8435,1,0,0,1,nan,5.0
5016422,M,N,Y,0,134828.7,Pensioner,Higher education,Civil marriage,House / apartment,-8589,365243,1,0,0,0,Low-skill Laborers,2.0
5016423,F,N,Y,1,94165.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-10929,-1339,1,0,0,0,Realty agents,3.0
5016424,F,N,Y,2,52509.1,Commercial associate,Higher education,Married,House / apartment,-18211,-12902,1,0,0,0,Cooking staff,4.0
5016425,F,Y,N,0,176032.9,Commercial associate,Higher education,Separated,With parents,-9967,-2786,1,1,0,0,Sales staff,2.0
5016426,F,N,N,0,346318.5,Working,Secondary / secondary special,Single / not married,House / apartment,-21831,-6043,1,1,0,0,Waiters/barmen staff,1.0
5016427,M,N,N,0,44984.2,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18785,-641,1,0,1,0,Cooking staff,2.0
5016428,F,N,Y,0,199149.2,Working,Secondary / secondary special,Married,House / apartment,-10882,-12330,1,0,0,0,Managers,2.0
5016429,F,Y,N,1,78108.1,Commercial associate,Secondary / secondary special,Single / not married,With parents,-13888,-12172,1,0,1,0,nan,3.0
5016430,F,N,Y,0,83555.4,Working,Incomplete higher,Married,House / apartment,-22138,-9375,1,0,1,0,High skill tech staff,2.0
5016431,F,N,Y,2,112963.5,Working,Secondary / secondary special,Married,House / apartment,-20319,-6718,1,0,1,0,Medicine staff,3.0
5016432,M,N,Y,0,54027.0,Working,Secondary / secondary special,Married,House / apartment,-18381,-8661,1,0,0,0,Drivers,2.0
5016433,F,N,Y,2,96899.6,Working,Higher education,Single / not married,House / apartment,-24374,-6759,1,0,0,0,Cooking staff,3.0
5016434,F,N,N,3,44107.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-19170,-10710,1,1,0,0,Low-skill Laborers,4.0
5016435,M,Y,Y,4,125246.8,Working,Lower secondary,Single / not married,House / apartment,-9597,-9086,1,0,1,0,Drivers,5.0
5016436,M,N,N,2,301601.2,State servant,Secondary / secondary special,Single / not married,House / apartment,-17943,-10527,1,0,1,0,Medicine staff,4.0
5016437,F,Y,Y,0,71699.2,Working,Secondary / secondary special,Civil marriage,House / apartment,-18912,-12442,1,0,0,0,Laborers,2.0
5016438,M,N,Y,1,90728.6,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-10664,-5852,1,0,1,0,Managers,3.0
5016439,M,N,Y,0,92991.3,Pensioner,Higher education,Married,Municipal apartment,-9468,365243,1,0,1,0,nan,2.0
5016440,F,N,Y,2,161657.4,Working,Secondary / secondary special,Single / not married,House / apartment,-23357,-2857,1,0,1,0,Secretaries,4.0
5016441,M,N,Y,0,120908.1,Commercial associate,Higher education,Married,House / apartment,-20828,-13485,1,0,1,1,Cleaning staff,2.0
5016442,M,N,Y,0,156400.1,Working,Secondary / secondary special,Single / not married,Rented apartment,-22148,-10329,1,1,0,0,Cleaning staff,2.0
5016443,M,Y,Y,2,76640.6,Working,Secondary / secondary special,Single / not married,House / apartment,-16057,-7424,1,0,0,0,Secretaries,4.0
5016444,M,Y,N,0,122612.5,Working,Secondary / secondary special,Married,House / apartment,-21632,-2517,1,1,0,0,Drivers,2.0
5016445,F,N,N,0,27000.0,Commercial associate,Incomplete higher,Widow,House / apartment,-8274,-6304,1,0,1,0,Laborers,1.0
5016446,F,N,N,0,137823.8,Working,Secondary / secondary special,Married,House / apartment,-9434,-11001,1,0,0,0,Cooking staff,1.0
5016447,M,N,Y,1,53696.5,Working,Secondary / secondary special,Married,Rented apartment,-18016,-5329,1,1,0,0,nan,3.0
5016448,M,Y,Y,1,83801.2,Working,Secondary / secondary special,Married,House / apartment,-24309,-8749,1,0,0,0,Cleaning staff,2.0
5016449,F,Y,Y,1,143290.0,Working,Incomplete higher,Married,House / apartment,-18888,-5637,1,0,0,0,nan,3.0
5016450,M,Y,N,2,45796.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-7358,-8944,1,0,0,0,Sales staff,4.0
5016451,M,Y,Y,0,170197.8,Working,Lower secondary,Married,House / apartment,-16314,-9704,1,0,0,0,High skill tech staff,1.0
5016452,M,N,Y,0,92767.1,Working,Secondary / secondary special,Married,House / apartment,-24978,-14595,1,0,0,0,Secretaries,1.0
